datetime,temp005s,wat005s,rdial005s,idial005s,scond005s,diode005s,temp005i,wat005i,rdial005i,idial005i,scond005i,diode005i,temp015s,wat015s,rdial015s,idial015s,scond015s,diode015s,temp015i,wat015i,rdial015i,idial015i,scond015i,diode015i,temp030s,wat030s,rdial030s,idial030s,scond030s,diode030s,temp030i,wat030i,rdial030i,idial030i,scond030i,diode030i,temp064s,wat064s,rdial064s,idial064s,scond064s,diode064s,temp063i,wat063i,rdial063i,idial063i,scond063i,diode063i,temp090s,wat090s,rdial090s,idial090s,scond090s,diode090s,temp097i,wat097i,rdial097i,idial097i,scond097i,diode097i,temp150i,wat150i,rdial150i,idial150i,scond150i,diode150i,temp150s,wat150s,rdial150s,idial150s,scond150s,diode150s
2024-01-01 11:15,-0.9,0.119,7.459,2.743,0.008,-0.6,-1.8,0.131,8.07,3.718,0.01,-1.3,-0.2,0.263,16.46,11.25,0.031,0,-0.3,0.274,17.28,12.14,0.034,0,1.1,0.239,14.71,10.11,0.028,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.3,3.2,0.178,10.75,7.221,0.02,3.5,4.9,0.155,9.41,3.951,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.147,8.94,6.005,0.017,8.8,8.3,0.137,8.41,5.418,0.015,8.3
2024-01-01 11:30,-0.9,0.119,7.459,2.743,0.008,-0.6,-1.7,0.129,7.981,3.814,0.011,-1.2,-0.3,0.267,16.74,10.98,0.031,0,-0.3,0.272,17.15,12.01,0.033,0,1.1,0.234,14.38,10.34,0.029,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.3,3.2,0.178,10.75,7.221,0.02,3.5,4.9,0.155,9.41,3.952,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.147,8.94,6.005,0.017,8.8,8.3,0.137,8.41,5.418,0.015,8.3
2024-01-01 11:45,-0.8,0.121,7.586,2.71,0.008,-0.6,-1.7,0.132,8.12,3.78,0.011,-1.1,-0.2,0.269,16.86,11.09,0.031,0,-0.4,0.275,17.38,11.94,0.033,-0.2,1,0.24,14.78,10.2,0.028,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.173,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 12:00,-0.8,0.119,7.472,2.747,0.008,-0.6,-1.7,0.134,8.25,3.745,0.01,-1.1,-0.2,0.266,16.64,11.16,0.031,0,-0.5,0.276,17.43,11.72,0.033,-0.2,1,0.24,14.78,10.2,0.028,1.2,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.173,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.4,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 12:15,-0.8,0.117,7.389,2.837,0.008,-0.5,-1.7,0.134,8.25,3.745,0.01,-1.1,-0.2,0.262,16.36,11.43,0.032,-0.1,-0.4,0.273,17.2,11.79,0.033,-0.2,1,0.237,14.6,10.28,0.029,1.2,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.5,8.6,0.145,8.83,6.121,0.017,8.8,8.3,0.135,8.31,5.528,0.015,8.3
2024-01-01 12:30,-0.8,0.121,7.598,2.714,0.008,-0.5,-1.6,0.132,8.17,3.841,0.011,-1,-0.3,0.266,16.64,11.16,0.031,-0.1,-0.5,0.27,16.96,11.86,0.033,-0.2,1,0.24,14.78,10.2,0.028,1.2,,0.263,16.41,10.52,0.029,24.9,3.1,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.5,8.6,0.145,8.83,6.121,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 12:45,-0.8,0.121,7.599,2.714,0.008,-0.5,-1.5,0.137,8.39,3.711,0.01,-1,-0.3,0.266,16.68,11.18,0.031,-0.1,-0.5,0.271,17.06,11.67,0.032,-0.2,1,0.24,14.78,10.2,0.028,1.2,,0.263,16.41,10.52,0.029,24.9,3.1,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.4,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 13:00,-0.8,0.12,7.517,2.804,0.008,-0.5,-1.5,0.134,8.27,3.751,0.01,-0.9,-0.3,0.264,16.56,11.07,0.031,-0.1,-0.4,0.268,16.81,11.43,0.032,-0.1,1.1,0.234,14.38,10.34,0.029,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.3,3.2,0.178,10.75,7.221,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.147,8.94,6.005,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 13:15,-0.7,0.12,7.518,2.804,0.008,-0.4,-1.4,0.133,8.18,3.847,0.011,-0.9,-0.3,0.264,16.56,11.07,0.031,-0.1,-0.4,0.268,16.81,11.43,0.032,0,1.1,0.239,14.71,10.11,0.028,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.178,10.75,7.221,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.4,0.127,7.876,3.477,0.01,5.5,8.6,0.147,8.94,6.005,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 13:30,-0.7,0.12,7.518,2.804,0.008,-0.4,-1.4,0.131,8.1,3.944,0.011,-0.9,-0.3,0.264,16.56,11.07,0.031,-0.1,-0.4,0.267,16.76,11.41,0.032,0,1.1,0.239,14.71,10.11,0.028,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.178,10.75,7.221,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.5,8.6,0.147,8.94,6.005,0.017,8.8,8.3,0.135,8.31,5.528,0.015,8.3
2024-01-01 13:45,-0.7,0.122,7.645,2.771,0.008,-0.4,-1.4,0.135,8.32,3.813,0.011,-0.8,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.4,0.265,16.58,11.5,0.032,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3.1,0.211,12.81,6.02,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.4,0.127,7.876,3.477,0.01,5.4,8.6,0.145,8.83,6.121,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 14:00,-0.7,0.122,7.645,2.771,0.008,-0.4,-1.4,0.134,8.23,3.909,0.011,-0.8,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.3,0.267,16.76,11.41,0.032,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.174,10.47,7.42,0.021,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 14:15,-0.7,0.118,7.447,2.898,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.8,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.3,0.269,16.86,11.22,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.132,8.16,5.574,0.015,8.3
2024-01-01 14:30,-0.6,0.123,7.658,2.774,0.008,-0.4,-1.3,0.134,8.25,3.915,0.011,-0.7,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.3,0.269,16.86,11.22,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 14:45,-0.6,0.121,7.576,2.865,0.008,-0.4,-1.3,0.134,8.25,3.915,0.011,-0.7,-0.3,0.264,16.56,11.07,0.031,-0.1,-0.3,0.264,16.53,11.48,0.032,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.174,10.47,7.42,0.021,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 15:00,-0.6,0.121,7.576,2.865,0.008,-0.3,-1.2,0.132,8.16,4.013,0.011,-0.7,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.3,0.266,16.63,11.29,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 15:15,-0.6,0.121,7.576,2.865,0.008,-0.3,-1.2,0.137,8.38,3.88,0.011,-0.7,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.3,0.266,16.63,11.29,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.154,9.33,4.055,0.011,5.1,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 15:30,-0.6,0.124,7.704,2.832,0.008,-0.3,-1.2,0.137,8.38,3.88,0.011,-0.6,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.3,0.266,16.63,11.29,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.152,9.24,4.158,0.012,5.1,5.3,0.127,7.875,3.477,0.01,5.4,8.6,0.148,9,6.081,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 15:45,-0.6,0.124,7.704,2.832,0.008,-0.3,-1.2,0.135,8.3,3.978,0.011,-0.6,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.3,0.267,16.73,11.11,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.213,12.96,5.972,0.017,3.3,3.2,0.174,10.47,7.42,0.021,3.5,4.9,0.152,9.24,4.158,0.012,5.1,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 16:00,-0.6,0.124,7.704,2.832,0.008,-0.3,-1.1,0.135,8.3,3.978,0.011,-0.6,-0.3,0.264,16.51,11.05,0.031,-0.1,-0.4,0.267,16.73,11.11,0.031,0,1.1,0.237,14.6,10.28,0.029,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.177,10.64,7.359,0.02,3.5,4.9,0.152,9.24,4.158,0.012,5.1,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 16:15,-0.5,0.12,7.506,2.96,0.008,-0.3,-1.1,0.137,8.4,4.104,0.011,-0.6,-0.3,0.269,16.86,11.09,0.031,-0.1,-0.3,0.27,16.99,11.34,0.032,0,1.1,0.241,14.82,10.22,0.028,1.4,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.89,6.098,0.017,3.3,3.3,0.181,10.9,7.401,0.021,3.5,4.9,0.155,9.38,4.12,0.011,5.1,5.3,0.128,7.924,3.538,0.01,5.4,8.6,0.149,9.06,6.157,0.017,8.8,8.3,0.131,8.11,5.757,0.016,8.3
2024-01-01 16:30,-0.5,0.124,7.717,2.836,0.008,-0.3,-1.1,0.138,8.44,3.943,0.011,-0.6,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.4,0.267,16.73,11.11,0.031,-0.1,1.1,0.237,14.6,10.28,0.029,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.213,12.96,5.972,0.017,3.3,3.2,0.179,10.77,7.234,0.02,3.5,4.9,0.156,9.46,4.016,0.011,5.1,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.145,8.85,6.131,0.017,8.8,8.3,0.13,8.05,5.684,0.016,8.3
2024-01-01 16:45,-0.5,0.122,7.635,2.927,0.008,-0.3,-1.1,0.14,8.57,3.907,0.011,-0.6,-0.3,0.266,16.64,11.16,0.031,-0.1,-0.4,0.27,16.96,11.04,0.031,-0.1,1.1,0.236,14.49,10.45,0.029,1.3,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.89,6.098,0.017,3.3,3.2,0.183,11.01,7.262,0.02,3.5,4.9,0.155,9.38,4.12,0.011,5.1,5.3,0.128,7.924,3.538,0.01,5.4,8.6,0.146,8.91,6.207,0.017,8.8,8.3,0.133,8.22,5.646,0.016,8.3
2024-01-01 17:00,-0.5,0.122,7.635,2.927,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.4,0.265,16.63,11.29,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.2,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.76,6.156,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5.1,5.3,0.129,8.01,3.442,0.01,5.4,8.6,0.148,9.02,6.09,0.017,8.8,8.3,0.133,8.22,5.646,0.016,8.3
2024-01-01 17:15,-0.5,0.126,7.844,2.802,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.267,16.73,10.98,0.031,-0.1,-0.5,0.265,16.63,11.29,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.89,6.098,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9.02,6.09,0.017,8.8,8.3,0.133,8.22,5.646,0.016,8.3
2024-01-01 17:30,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.4,0.267,16.73,11.1,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.213,12.96,5.971,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5.1,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.151,9.16,6.04,0.017,8.8,8.3,0.133,8.22,5.646,0.016,8.3
2024-01-01 17:45,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.5,0.267,16.73,11.1,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.213,12.96,5.972,0.017,3.3,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.151,9.16,6.04,0.017,8.8,8.2,0.133,8.22,5.646,0.016,8.3
2024-01-01 18:00,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.263,16.41,11.23,0.031,-0.1,-0.5,0.269,16.91,11.01,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.145,8.85,6.13,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.2
2024-01-01 18:15,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.4,0.267,16.73,11.1,0.031,-0.2,0.9,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.213,12.96,5.971,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.145,8.85,6.13,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 18:30,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.1,0.136,8.35,4.041,0.011,-0.6,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.269,16.91,11.01,0.031,-0.2,1,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.153,9.26,5.924,0.016,8.8,8.2,0.133,8.22,5.646,0.016,8.3
2024-01-01 18:45,-0.5,0.123,7.682,2.985,0.008,-0.2,-1.2,0.138,8.43,3.942,0.011,-0.6,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.208,12.59,6.205,0.017,3.2,3.2,0.177,10.66,7.372,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 19:00,-0.5,0.123,7.682,2.985,0.008,-0.2,-1.2,0.138,8.43,3.942,0.011,-0.7,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.237,14.59,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 19:15,-0.5,0.123,7.682,2.985,0.008,-0.2,-1.2,0.138,8.43,3.942,0.011,-0.7,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.237,14.59,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.2,3.2,0.18,10.83,7.31,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 19:30,-0.5,0.123,7.682,2.985,0.008,-0.2,-1.3,0.135,8.3,3.977,0.011,-0.7,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.4,0.266,16.68,11.08,0.031,-0.2,0.9,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.179,10.77,7.233,0.02,3.4,4.9,0.156,9.46,4.016,0.011,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 19:45,-0.5,0.125,7.764,2.893,0.008,-0.2,-1.3,0.135,8.3,3.977,0.011,-0.8,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 20:00,-0.5,0.125,7.763,2.893,0.008,-0.3,-1.4,0.135,8.3,3.977,0.011,-0.8,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.4,0.266,16.68,11.08,0.031,-0.2,0.9,0.237,14.59,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.13,8.05,5.684,0.016,8.3
2024-01-01 20:15,-0.5,0.125,7.763,2.893,0.008,-0.3,-1.4,0.137,8.38,3.88,0.011,-0.8,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.4,0.266,16.68,11.08,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.73,6.147,0.017,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.3
2024-01-01 20:30,-0.5,0.121,7.551,3.018,0.008,-0.3,-1.4,0.132,8.16,4.012,0.011,-0.8,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.788,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.2
2024-01-01 20:45,-0.5,0.122,7.635,2.927,0.008,-0.3,-1.4,0.134,8.25,3.915,0.011,-0.9,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.209,12.67,6.078,0.017,3.2,3.2,0.179,10.77,7.233,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.127,7.875,3.477,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 21:00,-0.6,0.122,7.635,2.927,0.008,-0.3,-1.4,0.134,8.25,3.914,0.011,-0.9,-0.3,0.264,16.51,11.04,0.031,-0.1,-0.5,0.266,16.68,11.08,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.789,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 21:15,-0.6,0.124,7.716,2.835,0.008,-0.4,-1.5,0.134,8.23,3.909,0.011,-0.9,-0.3,0.26,16.19,11.29,0.031,-0.1,-0.4,0.267,16.78,10.9,0.03,-0.2,0.9,0.237,14.59,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.2,3.2,0.179,10.77,7.233,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.788,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.135,8.32,5.536,0.015,8.2
2024-01-01 21:30,-0.6,0.122,7.622,2.923,0.008,-0.4,-1.5,0.134,8.23,3.909,0.011,-1,-0.3,0.265,16.61,10.87,0.03,-0.1,-0.5,0.267,16.78,10.9,0.03,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.3,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.788,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.2
2024-01-01 21:45,-0.6,0.122,7.622,2.923,0.008,-0.4,-1.5,0.135,8.32,3.812,0.011,-1,-0.3,0.261,16.29,11.11,0.031,-0.1,-0.5,0.267,16.78,10.9,0.03,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.211,12.81,6.02,0.017,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.6,0.15,9.1,5.965,0.017,8.8,8.3,0.135,8.32,5.536,0.015,8.3
2024-01-01 22:00,-0.7,0.124,7.703,2.831,0.008,-0.4,-1.6,0.131,8.09,3.944,0.011,-1,-0.3,0.261,16.29,11.11,0.031,-0.1,-0.5,0.263,16.46,11.15,0.031,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.209,12.67,6.078,0.017,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.125,7.788,3.572,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.13,8.05,5.684,0.016,8.2
2024-01-01 22:15,-0.7,0.121,7.575,2.865,0.008,-0.4,-1.6,0.133,8.18,3.847,0.011,-1.1,-0.3,0.261,16.29,11.11,0.031,-0.1,-0.5,0.267,16.78,10.9,0.03,-0.2,0.9,0.24,14.77,10.19,0.028,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.209,12.67,6.078,0.017,3.2,3.2,0.179,10.77,7.233,0.02,3.4,4.9,0.152,9.24,4.158,0.012,5,5.3,0.127,7.876,3.477,0.01,5.4,8.6,0.148,9,6.08,0.017,8.8,8.2,0.13,8.05,5.684,0.016,8.2
