correction_session,workbook_sheet,workbook_row,matlab_order,Type_1,Type_2,User,ben_status,Sample_Name,analysis_id,analysis_datetime_excel,acid_temperature_C,d13Ccarb_VPDB,d18Ocarb_VPDB,D47_CDES,D48_CDES,D47_iCDES_carb_corr,T47_Petersen_workbook_C,IPLnum,analysis_datetime,d18Ocarb_VSMOW,T47_Anderson2021_C,correction_source
22A,S22A Results,74,4205,EquilibratedGas,Evan's BHB Carbs,wmn,include,CARB 25-07-SC,IPL-CI-4559 CARB25-07-SC,46006.5620601852,90,-9.65112257707126,-8.87376937811386,0.574379001967599,0.225354892047442,0.580561865335641,32.1715653071323,4559,2025-12-15T13:29:22Z,21.761942410408643,29.60921132927575,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,75,4206,Standard,ETH-4,euf,include,ETH-4,IPL-CI-4560 ETH-4,46006.6616782407,90,-10.1136417176572,-18.6388505615576,0.441659915636769,0.179925530532482,0.448718219515694,97.3531932985999,4560,2025-12-15T15:52:48Z,11.695022567584655,91.0876927523314,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,76,4207,Standard,Evan's BHB Carbs,mam,include,CARB 25-10-SC,IPL-CI-4561 CARB25-10-SC,46006.7662384259,90,-9.2694141190034,-9.08468732626765,0.559180467307459,0.172792842452721,0.565526668740097,37.9163975067232,4561,2025-12-15T18:23:22Z,21.544504988477417,35.09027706160896,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,77,4208,EquilibratedGas,Enriched,mam,include,Enriched Eq Gas,IPL-CI-4562 EQG-ENRICHED,46007.5629166667,90,-10.9119721477632,10.2290141912066,0.908406076759505,0.307518543132044,0.912711348304566,-46.1086362114569,4562,2025-12-16T13:30:36Z,41.45519301985679,-46.13733415945424,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,78,4209,Sample,Hadar,mam,include,HD24-KHS-165cr,IPL-CI-4563 HD24-KHS-165cr,46007.663287037,90,-8.54895433808971,-5.144425391571,0.590726532086279,0.172956304549136,0.596955236227367,26.2566688816675,4563,2025-12-16T15:55:07Z,25.60656041957554,23.95397254616256,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,79,4210,Sample,Hadar,mam,include,HD24-BTT-161,IPL-CI-4564 HD24-BTT-161,46007.769375,90,-7.23355357003505,-5.11375813242948,0.598101554450994,0.245025990113347,0.604327208222068,23.7065345437051,4564,2025-12-16T18:27:54Z,25.638175603697125,21.512103656104614,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,80,4211,EquilibratedGas,Depleted,yz,include,Depleted Eq Gas,IPL-CI-4565 EQG-DEPLETED,46007.8695833333,90,-10.8956049124905,-22.0656259076022,0.90225528519737,0.350818352217519,0.906895701138977,-45.2148308983526,4565,2025-12-16T20:52:11Z,8.162325595593817,-45.262255522876785,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,81,4212,EquilibratedGas,Hadar,yz,include,HD24-KHS-165C ,IPL-CI-4567 HD24-KHS-165C,46008.4966550926,90,-8.89476305375572,-3.28068979213826,0.592978491675598,0.299215523586769,0.599308672177853,25.4354322164787,4567,2025-12-17T11:55:11Z,27.527904086386748,23.16784205612072,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,82,4213,Standard,102-GC-AZ01,mam,include,102-GC-AZ01,IPL-CI-4568 102-GC-AZ01,46008.5993518519,90,0.421760302064691,-14.3826594710476,0.613961959387143,0.238812588359517,0.620226306289148,18.4213116789462,4568,2025-12-17T14:23:04Z,16.08277252470232,16.444287967993375,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,83,4214,EquilibratedGas,Enriched,mam,include,Enriched Eq Gas,IPL-CI-4569 EQG-ENRICHED,46008.7001967593,90,-10.9110203734185,10.2596304606133,0.924770846409754,0.359715630642173,0.929602165012082,-48.6461487413414,4569,2025-12-17T16:48:17Z,41.486755638150854,-48.622845551710014,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,84,4215,Sample,Hadar,mam,include,HD24-DER-174,IPL-CI-4570 HD24-DER-174,46008.8002083333,90,-3.62270962039289,-5.05577300107158,0.602733928824092,0.219957776608308,0.609133140589478,22.0787194619132,4570,2025-12-17T19:12:17Z,25.697953055465298,19.952247601224485,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,85,4216,Sample,Hadar,wmn,include,HD24-KHN-199,IPL-CI-4571 HD24-KHN-199,46008.9007638889,90,-9.31653926350291,-3.80755274695415,0.600521521009831,0.2427505458846,0.60696985160028,22.8081244744998,4571,2025-12-17T21:37:06Z,26.984755797637497,20.651311374305976,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,86,4217,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4572 EQG-DEPLETED,46009.3815393519,90,-10.8951954786007,-22.140492813637,0.910655225060957,0.322802920103198,0.915855367856735,-46.5874821415692,4572,2025-12-18T09:09:25Z,8.085144553493482,-46.60623558735094,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,87,4218,EquilibratedGas,Hadar,mam,include,HD24-BTT-161,IPL-CI-4573 HD24-BTT-161,46009.4852199074,90,-7.23760568589021,-5.05069199017332,0.596600973422868,0.28642740878379,0.603142498807433,24.1119608233492,4573,2025-12-18T11:38:42Z,25.703191120410423,21.900464892413368,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,88,4219,Sample,Hadar,wmn,include,HD24-KHS-165C ,IPL-CI-4574 HD24-KHS-165C,46009.6255902778,90,-8.94062370806551,-3.2685127282895,0.594458739093818,0.267669235217638,0.601046140862478,24.8334562575096,4574,2025-12-18T15:00:51Z,27.54045754327907,22.59145391649855,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,89,4220,HeatedGas,HeatedGas,mam,include,ETH-1 HEATED,IPL-CI-4575 ETH-1 HEATED,46009.7325115741,90,2.11279662655799,-2.81517951214975,0.0318552243841302,0.0318590520981933,0.0404795049561831,9999,4575,2025-12-18T17:34:49Z,28.0078032891297,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,90,4221,Sample,Hadar,mam,include,HD24-DER-174,IPL-CI-4576 HD24-DER-174,46009.8346412037,90,-3.63416683292918,-5.03317284140341,0.614439731968261,0.270720725335736,0.621034339543723,18.160185080845,4576,2025-12-18T20:01:52Z,25.721251786068812,16.19366066221977,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,91,4222,Sample,Hadar,jnl,include,HD24-KHN-199,IPL-CI-4577 HD24-KHN-199,46009.9351851852,90,-9.25714234346957,-3.77938672512952,0.593235840191113,0.297414348798077,0.599938152832534,25.2169165843837,4577,2025-12-18T22:26:40Z,27.013792431196727,22.958628940933977,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,92,4223,EquilibratedGas,Enriched,jnl,include,Enriched Eq Gas,IPL-CI-4578 EQG ENRICHED,46013.6583101852,90,-10.8541239616491,10.1773830901374,0.953487252245405,0.349133011974631,0.959160264857592,-52.8891165585621,4578,2025-12-22T15:47:58Z,41.401966001453545,-52.782669011704996,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,93,4224,EquilibratedGas,Enriched,jnl,include,Depleted Eq Gas,IPL-CI-4579 EQG DEPLETED,46013.7625925926,90,-10.8938415817379,-22.2643632340324,0.934355259479583,0.386039804334903,0.940188723064458,-50.193854083857,4579,2025-12-22T18:18:08Z,7.957445298403659,-50.13967343962594,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,94,4225,HeatedGas,ETH-1 HEATED,jnl,include,ETH-1 HEATED,IPL-CI-4580 ETH-1-HEATED,46014.5122106482,90,2.15222649252916,-2.61878799857986,0.0478647400945389,0.00588457480876087,0.0560712890581023,9999,4580,2025-12-23T12:17:35Z,28.210265264384038,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,95,4226,HeatedGas,ETH-2 HEATED,jnl,include,ETH-2 HEATED,IPL-CI-4581-ETH-2-HEATED,46014.6181134259,90,-9.97457068133114,-18.4914883763171,0.0402715506017766,0.0671898149737653,0.04842286429923,9999,4581,2025-12-23T14:50:04Z,11.846939717970937,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,96,4227,Sample,Lake Erie,jnl,include,84A-466-468A,IPL-CI-4582 84A-466-468A,46014.7421527778,90,0.189995253786459,-5.92672814442259,0.516395272329061,0.248578389933788,0.523442067103876,55.9008468343752,4582,2025-12-23T17:48:42Z,24.800076688633307,52.173327639209106,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,97,4228,Sample,Lake Erie,jnl,include,84A-546-548A,IPL-CI-4583 84A-546-548A,46015.4847685185,90,0.0295900593036872,-6.39020268157553,0.521394264985957,0.236287684815222,0.528450498390092,53.5957997187607,4583,2025-12-24T11:38:03Z,24.322276153536972,49.99033599652057,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,98,4229,Sample,Lake Erie,jnl,include,84A-578-580A,IPL-CI-4584 84A-578-580,46015.6164351852,90,-0.0918585634942107,-6.4771816087928,0.531369871569233,0.206986738605885,0.538428290827545,49.144469818849,4584,2025-12-24T14:47:40Z,24.232608707679415,45.7692310741038,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,99,4230,Standard,IAEA-C1,jnl,include,IAEA-C1,IPL-CI-4585 IAEA-C1,46016.453275463,90,2.44316382447652,-2.31901473660711,0.319969331418779,0.10191779613542,0.327379796494966,219.713914565949,4585,2025-12-25T10:52:43Z,28.519304517884365,201.7357461277261,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,100,4231,Standard,Lake Erie,jnl,include,84A-666-668,IPL-CI-4586 84A-666-668,46016.5633796296,90,-0.121893792553538,-6.47642114298882,0.537806575406072,0.218300031660367,0.54489817892863,46.3534907158931,4586,2025-12-25T13:31:15Z,24.233392679481398,43.118948804539514,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,101,4232,Sample,Lake Erie,jnl,include,84A-746-748A,IPL-CI-4587 84A-746-748A,46016.674537037,90,-0.154980914701212,-6.43123895105195,0.531829351948284,0.284924758761106,0.538949326816685,48.9169927973774,4587,2025-12-25T16:11:19Z,24.279971452971033,45.55332647118769,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,102,4233,Sample,Lake Erie,jnl,include,84A-850-852A,IPL-CI-4588 84A-850-852A,46016.7959722222,90,-0.165231213163623,-6.19732421801363,0.524678229235563,0.200664452527899,0.531824684782123,52.0699216116126,4588,2025-12-25T19:06:11Z,24.521116490407568,48.54418778693929,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,103,4234,Sample,Lake Erie,jnl,include,84A-954-956A,IPL-CI-4589 84A-954-956A,46017.5427893519,90,-0.335582718132922,-6.0124682998542,0.496056987880523,0.201557755749176,0.503242861650928,65.718316413401,4589,2025-12-26T13:01:37Z,24.711686304997308,61.448977631772266,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,104,4235,Sample,Lake Erie,jnl,include,84A-466-468A,IPL-CI-4590 84A-466-468A,46017.6815625,90,0.177920796547618,-5.99031936433191,0.507021096546322,0.210512561905962,0.5142117421469,60.2798984328898,4590,2025-12-26T16:21:27Z,24.734519864116592,56.31512194740344,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,105,4236,Standard,ETH-3,jnl,include,ETH-3,IPL-CI-4591 ETH-3,46018.5996990741,90,1.68004615292024,-1.83563609544414,0.609696377628723,0.276499878464858,0.616861566735762,19.5162713373892,4591,2025-12-27T14:23:34Z,29.017624392845683,17.494974590580796,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,106,4237,Standard,Lake Erie,jnl,include,84A-546-548A,IPL-CI-4592 84A-546-548A,46018.7100810185,90,0.0284275252369033,-6.46116986865813,0.533999416979888,0.177246991723693,0.541209439536561,47.9358057365027,4592,2025-12-27T17:02:30Z,24.249115370701645,44.6218414148953,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,107,4238,Sample,Lake Erie,jnl,include,84A-578-580A,IPL-CI-4593 84A-578-580A,46018.8161458333,90,-0.0688318045810027,-6.47194716251526,0.526086217871302,0.259518208640288,0.53331202986855,51.404067568374,4593,2025-12-27T19:35:14Z,24.238004950691394,47.91286028622267,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,108,4239,Sample,Lake Erie,jnl,include,84A-666-668A,IPL-CI-4594 84A-666-668A,46019.6777430556,90,-0.177329009294425,-6.45628442137221,0.534529255348557,0.131291244804357,0.541770501586835,47.6936170453757,4594,2025-12-28T16:15:57Z,24.254151827163174,44.39186742470474,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,109,4240,Sample,Lake Erie,wmn,include,84A-746-748A,IPL-CI-4595 84A-746-748A,46019.7784375,90,-0.171586735887976,-6.41665965362203,0.527984103950637,0.205235693630292,0.535236705183217,50.5484693302512,4595,2025-12-28T18:40:56Z,24.295001396484512,47.10139112721191,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,110,4241,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4596 ETH-4,46020.5098958333,90,-10.24589459286,-18.8206701358531,0.442074100907203,0.2212161608647,0.449284413062114,96.9778301490824,4596,2025-12-29T12:14:14Z,11.50758295024768,90.73832113753161,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,111,4242,Standard,Lake Erie,wmn,include,84A-850-852A,IPL-CI-4597 84A-850-852A,46020.6098842593,90,-0.221660111066089,-6.12737865921273,0.503530042042086,0.173564014759171,0.510784812904478,61.9507773316871,4597,2025-12-29T14:38:14Z,24.593224066431006,57.89360204775875,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,112,4243,Sample,Lake Erie,euf,include,84A-954-956A,IPL-CI-4598 84A-954-956A,46020.7098842593,90,-0.336756877033912,-5.87344612267479,0.496131035298575,0.214125211758656,0.50338277669059,65.6472618601915,4598,2025-12-29T17:02:14Z,24.85500565767333,61.38197358884878,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,113,4244,EquilibratedGas,Enriched,euf,include,Enriched Eq Gas,IPL-CI-4599 EQG-ENRICHED,46027.6799884259,90,-10.9105203567686,10.1725785669423,0.921438640983101,0.312574926350488,0.929214915716579,-48.5889219648647,4599,2026-01-05T16:19:10Z,41.39701297044649,-48.566772632526465,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,114,4245,EquilibratedGas,Depleted,euf,include,Depleted Eq Gas,IPL-CI-4600 EQG-DEPLETED,46028.4957638889,90,-10.8935937341044,-22.5160304172919,0.922049813951447,0.462897970350144,0.929912531712114,-48.6919824209263,4600,2026-01-06T11:53:54Z,7.697999082509607,-48.66775571822521,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,115,4246,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4601 ETH-1,46028.6408449074,90,1.96847159849715,-2.34634323237826,0.199293283267547,0.0783905539509669,0.206063090656825,753.29789580338,4601,2026-01-06T15:22:48Z,28.49113129830893,593.4594205704335,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,116,4247,HeatedGas,ETH-1 HEATED,euf,include,ETH-1 HEATED,IPL-CI-4602 ETH-1 HEATED,46029.5121875,90,2.11907940385441,-2.75703496614828,0.0166757510611968,-0.0202380327400606,0.0230499338222889,9999,4602,2026-01-07T12:17:32Z,28.067745083048077,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,117,4248,Standard,ETH-2,wmn,include,ETH-2,IPL-CI-4603 ETH-2,46029.6871875,90,-10.1556713216629,-18.6257304733256,0.205963567942696,0.131502990119399,0.212622105967074,671.598937400209,4603,2026-01-07T16:29:33Z,11.708548197743905,543.5408137473298,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,118,4249,HeatedGas,ETH-2 HEATED,mla,include,ETH-2 HEATED,IPL-CI-4604 ETH-2 HEATED,46030.3783333333,90,-10.0043292497076,-18.458979061638,0.0269931721372629,0.0466977074875954,0.0331893744999222,9999,4604,2026-01-08T09:04:47Z,11.88045389556677,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,119,4250,Standard,ETH-3,mla,include,ETH-3,IPL-CI-4605 ETH-3,46030.4934953704,90,1.64588761253681,-1.87700895375648,0.609847730969208,0.209556869672686,0.617358937717147,19.3536387474525,4605,2026-01-08T11:50:38Z,28.974972699482908,17.33894308059189,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,120,4251,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4606 ETH-4,46030.6197106482,90,-10.2016879971889,-18.8023476065525,0.419130797943598,0.189747842518028,0.426154640413014,113.309274926474,4606,2026-01-08T14:52:23Z,11.526471828928962,105.88604065619438,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,121,4252,Standard,102-GC-AZ01,wmn,include,102-GC-AZ01,IPL-CI-4607 102-GC-AZ01,46030.719375,90,0.386431075301998,-14.4521417960702,0.590551787755458,0.215731570230013,0.598034866958703,25.8790890895587,4607,2026-01-08T17:15:54Z,16.01114250101327,23.592561971497503,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,122,4253,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4608 IAEA-C1,46031.3787962963,90,2.40726546369132,-2.35740607023005,0.277151082039781,0.136120804635966,0.283691232584137,306.526006821485,4608,2026-01-09T09:05:28Z,28.47972650813914,275.9267694441113,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,123,4254,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4609 ETH-1,46031.4783333333,90,1.9593536944823,-2.2963091607525,0.206319364802812,0.12128852086471,0.212572705404983,672.143223869548,4609,2026-01-09T11:28:47Z,28.54271192308864,543.8851420634043,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,124,4255,Standard,Matthew's BHB Carbs,mla,include,PK95-SC-187-01,IPL-CI-4610 PK95-SC-187-01,46031.6189699074,90,-7.26741793601866,-8.14029675309227,0.564287941514013,0.24943121514679,0.571695245094123,35.5204616548817,4610,2026-01-09T14:51:18Z,22.518086674269647,32.80574537320467,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,125,4256,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-185-01,IPL-CI-4611 PK95-SC-185-01,46032.6157638889,90,-9.04841077435623,-8.57624614775231,0.584976402336843,0.323629393414872,0.592454407757217,27.8462990926357,4611,2026-01-10T14:46:42Z,22.06866208382067,25.474997080140668,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,126,4258,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4614 EQG-ENRICHED,46034.4810069444,90,-10.9136387601659,10.160747781955,0.903638349315365,0.314765994564927,0.912394464910287,-46.0602050798417,4614,2026-01-12T11:32:38Z,41.38481649589523,-46.089912247375224,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,127,4259,EquilibratedGas,Matthew's BHB Carbs,wmn,include,PK95-SC-176-01,IPL-CI-4615 PK95-SC-176-01,46034.5823958333,90,-9.26831555558454,-8.27879215030547,0.546523756060291,0.238894776279187,0.553825454169013,42.618840181897,4615,2026-01-12T13:58:38Z,22.375310384328586,39.56820103496682,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,128,4260,HeatedGas,ETH-2 HEATED,euf,include,ETH-2 HEATED,IPL-CI-4616 ETH-2 HEATED,46034.6865046296,90,-9.98551045063614,-18.2353030763311,0.0229769249795055,0.041913086851278,0.0279407295072316,9999,4616,2026-01-12T16:28:33Z,12.111043705579505,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,129,4263,Standard,Matthew's BHB Carbs,euf,include,PK95-SC-279-01,IPL-CI-4620 PK95-SC-279-01,46036.632037037,90,-8.03938169127723,-9.80496113304495,0.535792523783273,0.134377857495379,0.542959224117547,47.1822970408076,4620,2026-01-14T15:10:07Z,20.80196751833263,43.90626637433655,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
